"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"236","""I hope the Log Lady and the Dwarf stop BOB from escaping the Black Lodge.""

""I didn't know you were a fan of Twin Peaks.""

""A fan of what?""",FALSE,0,NA,2017-05-23 04:18:13,FALSE,NA,"866870860895801344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OwenTheHammer",0,FALSE,FALSE,NA,NA
"237","RT @BBCRadio4: Here's @RichardAyoade on the genius of @DAVID_LYNCH and #TwinPeaks.
Hear our full Twin Peaks celebration: https://t.co/8jJOH‚Ä¶",FALSE,0,NA,2017-05-23 04:11:59,FALSE,NA,"866869292381470720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beeashlell",24,TRUE,FALSE,NA,NA
"238","My cat watched an entire episode of twin peaks very intently. He's never watched anything on TV ever",FALSE,1,NA,2017-05-23 04:04:36,FALSE,NA,"866867433830838272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Asspoop",1,FALSE,FALSE,NA,NA
"239","#TwinPeaks showcased Lynch the experimental filmmaker ‚Äî the filmmaker he has always been. MattZollerSeitz reviews https://t.co/P1RnWbRutj",FALSE,0,NA,2017-05-23 04:04:29,FALSE,NA,"866867403694714881",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FOXCinemas",0,FALSE,FALSE,NA,NA
"240","New twin peaks memes: I am without words.",FALSE,0,NA,2017-05-23 04:01:15,FALSE,NA,"866866592591650816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MiraMcClellan",0,FALSE,FALSE,NA,NA
"241","RT @bastilledan: Not to sound like a parody of myself, but I'm so bloody excited for new Twin Peaks this weekend. @SHO_TwinPeaks",FALSE,0,NA,2017-05-23 03:59:33,FALSE,NA,"866866162382098433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnaPersonaidk",263,TRUE,FALSE,NA,NA
"242","RT @JoyrexJ9: One criticism of Twin Peaks - where was Badalamenti? He's apparently back &amp; doing the music, but I didn't hear any of it",FALSE,0,NA,2017-05-23 03:49:15,FALSE,NA,"866863572265119745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AshtonGarza2",1,TRUE,FALSE,NA,NA
"243","Here‚Äôs what you need to know at the end of the day. https://t.co/hG4D4VyjSj",FALSE,0,NA,2017-05-23 03:44:00,FALSE,NA,"866862250958536704",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","thus_spake",0,FALSE,FALSE,NA,NA
"244","@NitrateDiva I do. I love Twin Peaks, pre-code, and vintage horror.",FALSE,1,"NitrateDiva",2017-05-23 03:43:34,FALSE,"866857605326675968","866862140078125056","722972322","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mistyjones1983",0,FALSE,FALSE,NA,NA
"245","We're watching the first ep of (original) Twin Peaks. We've never seen it before. It's‚Ä¶ kinda weird so far???",FALSE,0,NA,2017-05-23 03:37:50,FALSE,NA,"866860696562057217",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","suzannf",0,FALSE,FALSE,NA,NA
"246","Everyone you need to know in the #TwinPeaks revival‚Äîfrom Special Agent Dale Cooper to The Log Lady: https://t.co/74NiiQPiPn",FALSE,0,NA,2017-05-23 03:36:12,FALSE,NA,"866860286078328832",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FOXCinemas",0,FALSE,FALSE,NA,NA
"247","RT @theQuietus: Want a spoiler-free insight into how the season premiere of new Twin Peaks went? We've got you covered https://t.co/WgQKqTK‚Ä¶",FALSE,0,NA,2017-05-23 03:33:16,FALSE,NA,"866859549583699970",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","shiversea",2,TRUE,FALSE,NA,NA
"248","Chromatics appeared in the season premiere of the Twin Peaks reboot https://t.co/FBpM9hbatH https://t.co/EoT6sAk3tI",FALSE,9,NA,2017-05-23 03:30:00,FALSE,NA,"866858728448032768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","theQuietus",0,FALSE,FALSE,NA,NA
"249","RT @EWDocJensen: The new #TwinPeaks is finally here, and @DarrenFranich and I have much to say about in our new podcast: https://t.co/lWjbM‚Ä¶",FALSE,0,NA,2017-05-23 03:29:00,FALSE,NA,"866858476529754112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeeAquila",7,TRUE,FALSE,NA,NA
"250","twin peaks is Good",FALSE,1,NA,2017-05-23 03:28:50,FALSE,NA,"866858431084457984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","k10camp",0,FALSE,FALSE,NA,NA
"251","RT @empiremagazine: It's time to settle down with a slice of cherry pie and tuck into our review of the new #TwinPeaks: https://t.co/8H0v9M‚Ä¶",FALSE,0,NA,2017-05-23 03:28:41,FALSE,NA,"866858395877470208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeeAquila",11,TRUE,FALSE,NA,NA
"252","RT @orionbooks: 'Twin Peaks meets True Blood'  Yes please! We can't wait to see this adaptation of #MidnightCrossroad this summer! https://‚Ä¶",FALSE,0,NA,2017-05-23 03:16:28,FALSE,NA,"866855320357883904",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Midnight_tx",4,TRUE,FALSE,NA,NA
"253","Twin Peaks Revival Drives Record Showtime Signups - https://t.co/VFPsA3465H https://t.co/09pCtTFHV1",FALSE,0,NA,2017-05-23 03:15:21,FALSE,NA,"866855039234605056",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FOXCinemas",0,FALSE,FALSE,NA,NA
"254","RT @matosman: Just about to sit down and watch a new Twin Peaks for the first time since 1991 with @Bernard_Butler and his lot back in Stra‚Ä¶",FALSE,0,NA,2017-05-23 03:05:09,FALSE,NA,"866852474228846592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lunamoth",13,TRUE,FALSE,NA,NA
"255","#Twin Peaks: 13 Big Questions We Have After the First Four Episodes (Photos)
https://t.co/ujNzR3umSs",FALSE,0,NA,2017-05-23 03:03:08,FALSE,NA,"866851964436574212",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FOXCinemas",0,FALSE,FALSE,NA,NA
"256","‚ÄúTwin Peaks: The Return‚Äù and the Search for David Lynch
 https://t.co/SKeoIh7mK7",FALSE,0,NA,2017-05-23 03:00:14,FALSE,NA,"866851235990843392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timtrimingham",0,FALSE,FALSE,NA,NA
"257","#MarilynMonroe Death Inspired the Original #TwinPeaks Series https://t.co/Mj7FjJJQI9 via @Presh81 https://t.co/x1fmWJVrBZ",FALSE,1,NA,2017-05-23 03:00:06,FALSE,NA,"866851200355807232",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","Official_PCPB",0,FALSE,FALSE,NA,NA
"258","https://t.co/1aUX5GncON #advertising #comic #jobs #louisiana2 #motorola #security #police #doorman #nightclub #sia #closeprotection #bounc",FALSE,0,NA,2017-05-23 02:57:24,FALSE,NA,"866850521432432643",NA,"<a href=""http://www.news4security.com/"" rel=""nofollow"">News4Security Application</a>","News4Security",0,FALSE,FALSE,NA,NA
"259","RT @ShaneByrneTV: The bar scene at the end of part 2 of Twin Peaks is absolutely everything. The song, Shelly, James, the lighting. Oh my g‚Ä¶",FALSE,0,NA,2017-05-23 02:54:12,FALSE,NA,"866849715576549377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slippedbeast",1,TRUE,FALSE,NA,NA
"260","Your guide to the characters of #TwinPeaks: who‚Äôs back, who‚Äôs new, and who‚Äôs missing https://t.co/mQ9OnymW5O",FALSE,0,NA,2017-05-23 02:44:10,FALSE,NA,"866847193076047872",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FOXCinemas",0,FALSE,FALSE,NA,NA
"261","RT @matosman: Just about to sit down and watch a new Twin Peaks for the first time since 1991 with @Bernard_Butler and his lot back in Stra‚Ä¶",FALSE,0,NA,2017-05-23 02:41:40,FALSE,NA,"866846563636609024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ngeppie2",13,TRUE,FALSE,NA,NA
"262","RT @FACTmag: Chromatics enter the Red Room in their new video. https://t.co/Hp9Y4kGXCQ",FALSE,0,NA,2017-05-23 02:41:23,FALSE,NA,"866846493445169152",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","atxhippiechick",3,TRUE,FALSE,NA,NA
"263","even better than the twin peaks revival https://t.co/9IRoXVN5dn",FALSE,0,NA,2017-05-23 02:39:15,FALSE,NA,"866845955924033536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cerium140",0,FALSE,FALSE,NA,NA
"264","We are being spoiled this year television wise. Twin Peaks, American Gods, Game of Thrones, The Handmaid's Tale, Big Little Lies..",FALSE,0,"MoxieMcMurder",2017-05-23 02:38:48,FALSE,"866845458836205569","866845840010354688","22274168","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoxieMcMurder",0,FALSE,FALSE,NA,NA
"265","RT @Dazed: .@skyferreira discusses her Twin Peaks character: https://t.co/HsDdWMOtVI https://t.co/Q4JI17Vwv8",FALSE,0,NA,2017-05-23 02:36:15,FALSE,NA,"866845199967956996",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DFacobbre",128,TRUE,FALSE,NA,NA
"266","Next 'Twin Peaks' book to spring more clues... hopefully https://t.co/gseU1hZLsY https://t.co/PC8MOurriX",FALSE,0,NA,2017-05-23 02:33:05,FALSE,NA,"866844404090376193",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MSDTechNews",0,FALSE,FALSE,NA,NA
"267","RT Keir11: On the next episode of Twin Peaks... #TheBachelorette https://t.co/k9LcYkFnis",FALSE,0,NA,2017-05-23 02:21:07,FALSE,NA,"866841393255337985",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FOXCinemas",0,FALSE,FALSE,NA,NA
"268","RT @NME: #TwinPeaks is back, and nobody knows what's going on https://t.co/dBM1Gvjfih https://t.co/q0gOB9EB9z",FALSE,0,NA,2017-05-23 02:21:06,FALSE,NA,"866841387890814976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","domnogin",21,TRUE,FALSE,NA,NA
"269","twin peaks why did i find it more arousing first time around ill keep at it though! seems so slow now!",FALSE,0,NA,2017-05-23 02:11:33,FALSE,NA,"866838984437223424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SamiRHallArt",0,FALSE,FALSE,NA,NA
"270","Hawk from Twin Peaks and Anya from Buffy could have one hell of a conversation about bunnies.",FALSE,1,NA,2017-05-23 02:11:17,FALSE,NA,"866838915315052544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mstorijo",0,FALSE,FALSE,NA,NA
"271","RT @ThomDownie: And like that I've watched all the episodes of Twin Peaks there are to watch. 2 weeks till a new one! #twinpeaks",FALSE,0,NA,2017-05-23 02:00:34,FALSE,NA,"866836219468165122",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MasonGi53558808",1,TRUE,FALSE,NA,NA
"272","Want a spoiler-free insight into how the season premiere of new Twin Peaks went? We've got you covered‚Ä¶ https://t.co/ymYLbqQKoo",FALSE,11,NA,2017-05-23 02:00:02,TRUE,NA,"866836086332502016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","theQuietus",2,FALSE,FALSE,NA,NA
"273","RT @empiremagazine: Damn fine coffee? Read our review of the new Twin Peaks. https://t.co/8H0v9MBiPh https://t.co/N8zMTxzjXF",FALSE,0,NA,2017-05-23 01:55:40,FALSE,NA,"866834988381110272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MarishkaMistry",26,TRUE,FALSE,NA,NA
"274","RT @NME: #TwinPeaks returns tonight ‚Äî here's how to watch it &gt; https://t.co/GlZYVlvExs https://t.co/9rpD9WGTBY",FALSE,0,NA,2017-05-23 01:55:05,FALSE,NA,"866834841895088128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rlcazianboy",149,TRUE,FALSE,NA,NA
"275","RT @EWDocJensen: The return of #TwinPeaks is all over the place in every possible way. My log liked it and has many thoughts:  https://t.co‚Ä¶",FALSE,0,NA,2017-05-23 01:45:38,FALSE,NA,"866832461782814721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LDS1216",13,TRUE,FALSE,NA,NA
"276","only just finding out now about twin peaks episodes 3 and 4 being online... How am I meant to sleep ???? HOW",FALSE,0,NA,2017-05-23 01:44:54,FALSE,NA,"866832275832528896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","churrypi",0,FALSE,FALSE,NA,NA
"277","RT @BBCRadio4: Here's @RichardAyoade on the genius of @DAVID_LYNCH and #TwinPeaks.
Hear our full Twin Peaks celebration: https://t.co/8jJOH‚Ä¶",FALSE,0,NA,2017-05-23 01:44:37,FALSE,NA,"866832207821901830",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Davecat",24,TRUE,FALSE,NA,NA
"278","Hipsters Without Borders Foundation Formed To Teach Inner-City Kids About Twin Peaks https://t.co/anEkHKfhjz",FALSE,0,NA,2017-05-23 01:40:37,FALSE,NA,"866831197250433024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","timtrimingham",0,FALSE,FALSE,NA,NA
"279","RT @Independent: The Twin Peaks season 3 premiere saw the moving posthumous appearance of a beloved character https://t.co/jZngy0ORxu",FALSE,0,NA,2017-05-23 01:37:14,FALSE,NA,"866830349745102848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","thereisanocean",18,TRUE,FALSE,NA,NA
"280","RT EWTimStack: ""Don't judge anybody that comes in a costume."" I've never watched #TheBachelorette before. I think Twin Peaks makes more sen‚Ä¶",FALSE,0,NA,2017-05-23 01:36:17,FALSE,NA,"866830107989733377",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FOXCinemas",0,FALSE,FALSE,NA,NA
"281","Twin Peaks 2017 - Thank heavens for @DAVID_LYNCH",FALSE,0,NA,2017-05-23 01:34:57,FALSE,NA,"866829774035058692",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realfendiking",0,FALSE,FALSE,NA,NA
"282","I liked a @YouTube video https://t.co/PQREGkZ0YN Jake Wardle at the Twin Peaks Premiere at Ace Hotel in Los Angeles",FALSE,0,NA,2017-05-23 01:32:18,FALSE,NA,"866829105739726848",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","CmOrigins",0,FALSE,FALSE,NA,NA
"283","'Twin Peaks' cast &amp; co-creator on reuniting with David Lynch for revival https://t.co/Wj8fWfbUcg",FALSE,0,NA,2017-05-23 01:30:17,FALSE,NA,"866828598312882176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Saruppa",0,FALSE,FALSE,NA,NA
"284","'Twin Peaks': how the revival is handling the absence of Killer BOB https://t.co/2g31UqbRap",FALSE,0,NA,2017-05-23 01:29:17,FALSE,NA,"866828347950718982",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Saruppa",0,FALSE,FALSE,NA,NA
"285","How the 'Twin Peaks' revival accidentally set fans up for disappointment https://t.co/7ImEEADb5i",FALSE,0,NA,2017-05-23 01:27:51,FALSE,NA,"866827984589778944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Saruppa",0,FALSE,FALSE,NA,NA
"286","eu n√£o acredito que t√£o me mandando dormir antes de assistir twin peaks",FALSE,0,NA,2017-05-23 01:27:45,FALSE,NA,"866827962695417857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tacianear",0,FALSE,FALSE,NA,NA
"287","RT @TheVinylFactory: Two new Twin Peaks soundtracks are coming soon: https://t.co/wXTIoCAjSt https://t.co/noIvsXeNCw",FALSE,0,NA,2017-05-23 01:25:01,FALSE,NA,"866827272791224320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TrabalBookHouse",14,TRUE,FALSE,NA,NA
"288","Sky Italia accidentally releases new 'Twin Peaks' episodes early (report)... really!?! https://t.co/645K7p8r6a",FALSE,0,NA,2017-05-23 01:23:05,FALSE,NA,"866826787644461060",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Saruppa",0,FALSE,FALSE,NA,NA
"289","‚ÄòTwin Peaks‚Äô Fans Streamed To Showtime To Break Signup Record https://t.co/bc1t74Mou6 https://t.co/RMzMj7Asav",FALSE,0,NA,2017-05-23 01:22:14,FALSE,NA,"866826572304723969",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FOXCinemas",0,FALSE,FALSE,NA,NA
"290","...I'm over here shouting LET ME IN. I need to fully know and feel the Twin Peaks Universe.",FALSE,0,"darkkatpouncing",2017-05-23 01:21:00,FALSE,"866825464651722753","866826263712772096","14392937","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darkkatpouncing",0,FALSE,FALSE,NA,NA
"291","It is deliberately, punishingly tedious ‚Äì but that's why Twin Peaks is so beguiling https://t.co/TV0Iv2XhvH",FALSE,0,NA,2017-05-23 01:18:08,FALSE,NA,"866825539495002113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timtrimingham",0,FALSE,FALSE,NA,NA
"292","RT @Dazed: .@skyferreira discusses her Twin Peaks character: https://t.co/HsDdWMOtVI https://t.co/Q4JI17Vwv8",FALSE,0,NA,2017-05-23 01:16:38,FALSE,NA,"866825164675104768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","veronicabozeman",128,TRUE,FALSE,NA,NA
"293","1.  No Twin Peaks spoilers please. 

Or American Gods. Though I've read it four times so am unlikely to be surprised.",FALSE,1,NA,2017-05-23 01:12:53,FALSE,NA,"866824218893328384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElectrasTongue",0,FALSE,FALSE,NA,NA
"294","Twin Peaks has me so out of it I just drank a glass of straight up milk",FALSE,1,NA,2017-05-23 01:09:53,FALSE,NA,"866823463260041217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KirbyKnowlton",0,FALSE,FALSE,NA,NA
"295","RT @themostextrao: With the return of #TwinPeaks tonight, we feel it's only right to share some #style lessons https://t.co/17Q6ZUfoeM ps.‚Ä¶",FALSE,0,NA,2017-05-23 01:08:04,FALSE,NA,"866823007121149952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amycrocker76Amy",1,TRUE,FALSE,NA,NA
"296","RT @Rikins: #SimplyRik - Twin Peaks is back on TV and somehow as strange and beautiful as ever #TechNews #TRP https://t.co/gNYfSsRbcd",FALSE,0,NA,2017-05-23 01:02:27,FALSE,NA,"866821593590321153",NA,"<a href=""https://bdinform24.blogspot.com"" rel=""nofollow"">AutoBot - F/R/D -2</a>","DaTechBot",2,TRUE,FALSE,NA,NA
"297","'Twin Peaks: The Return' &amp; the search for David Lynch https://t.co/2FZGU77zE2",FALSE,0,NA,2017-05-23 01:01:38,FALSE,NA,"866821390602784768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Saruppa",0,FALSE,FALSE,NA,NA
"298","RT @NME: Watched the new #TwinPeaks episodes yet? We have some questions... https://t.co/gEeRvYsZeV https://t.co/ZFnHsJFAeX",FALSE,0,NA,2017-05-23 01:00:55,FALSE,NA,"866821209371049985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gustavovmb",7,TRUE,FALSE,NA,NA
"299","RT @empiremagazine: It's time to settle down with a slice of cherry pie and tuck into our review of the new #TwinPeaks: https://t.co/8H0v9M‚Ä¶",FALSE,0,NA,2017-05-23 00:58:25,FALSE,NA,"866820577771892736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8_BitGirl",11,TRUE,FALSE,NA,NA
"300","RT @matosman: Just about to sit down and watch a new Twin Peaks for the first time since 1991 with @Bernard_Butler and his lot back in Stra‚Ä¶",FALSE,0,NA,2017-05-23 00:58:06,FALSE,NA,"866820497920598016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tkk_ssu",13,TRUE,FALSE,NA,NA
"301","will i cry watching new twin peaks ?",FALSE,1,NA,2017-05-23 00:54:21,FALSE,NA,"866819555431198720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","calcashin_",0,FALSE,FALSE,NA,NA
"302","'Twin Peaks': what to expect from the next two episodes https://t.co/3FdRGVUdWf",FALSE,0,NA,2017-05-23 00:52:47,FALSE,NA,"866819161875501057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Saruppa",0,FALSE,FALSE,NA,NA
"303","I've always wanted to watch Twin Peaks. I think I'll do that this summer.",FALSE,0,NA,2017-05-23 00:50:14,FALSE,NA,"866818517844275200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","witvch",0,FALSE,FALSE,NA,NA
"304","RT @ChrisMillar: 'Twin Peaks' cohorts hail its legacy, upcoming revival - CNET https://t.co/y0gPn9lwKm https://t.co/iC0rTt5XIa",FALSE,0,NA,2017-05-23 00:48:44,FALSE,NA,"866818143066480640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nicoIodeon",2,TRUE,FALSE,NA,NA
"305","Episode 4 and it's finally starting to feel like twin peaks again.",FALSE,0,NA,2017-05-23 00:48:09,FALSE,NA,"866817994600656898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hannah_Whitty",0,FALSE,FALSE,NA,NA
"306","RT @ChrisMillar: 'Twin Peaks' cohorts hail its legacy, upcoming revival - CNET https://t.co/y0gPn9lwKm https://t.co/iC0rTt5XIa",FALSE,0,NA,2017-05-23 00:47:05,FALSE,NA,"866817729054949376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bonniegrrl",2,TRUE,FALSE,NA,NA
"307","#TwinPeaks‚Äô beloved Log Lady, passed away in 2015 following a battle with cancer https://t.co/oyJVdaEFIl",FALSE,0,NA,2017-05-23 00:39:37,FALSE,NA,"866815847418953729",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FOXCinemas",0,FALSE,FALSE,NA,NA
"308","Spoiler Review for Twin Peaks Season III episode 1 and 2 https://t.co/3jhOwQpe2w",FALSE,0,NA,2017-05-23 00:37:15,FALSE,NA,"866815251811115009",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MrJohnClay",0,FALSE,FALSE,NA,NA
"309","the micheal cera scene is the only bit of twin peaks i've seen. as far as i know, it all feels like a snl skit from a parallel dimension.",FALSE,2,NA,2017-05-23 00:36:31,FALSE,NA,"866815068834594816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alexrussellisok",0,FALSE,FALSE,NA,NA
"310","Well judging by The Secret History of Twin Peaks, Hawk's heritage is really pissed off about Twin Peaks in general. #TwinPeaks",FALSE,1,NA,2017-05-23 00:35:33,FALSE,NA,"866814823044087808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arcadia_tweets",0,FALSE,FALSE,NA,NA
"311","RT @boydhilton: Twin Peaks: The Return ep 3 - wonder what the Showtime execs thought of THAT.",FALSE,0,NA,2017-05-23 00:35:21,FALSE,NA,"866814774042140672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FaithLiu4",1,TRUE,FALSE,NA,NA
"312","SPOILER Discussion for Twin Peaks https://t.co/gnxoHjvBDm",FALSE,0,NA,2017-05-23 00:34:53,FALSE,NA,"866814656870055940",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MrJohnClay",0,FALSE,FALSE,NA,NA
"313","RT @JaredAshe: Me, very much ready for new Twin Peaks. https://t.co/1KZS0sDcBR",FALSE,0,NA,2017-05-23 00:31:26,FALSE,NA,"866813788359716864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IsabelC90012666",8,TRUE,FALSE,NA,NA
"314","Oh nah, I thought just 2 parts of the new Twin Peaks were out now, turns out there are 2 more! Better get ready for a long nightÌ†ΩÌ∏Ç #TwinPeaks",FALSE,1,NA,2017-05-23 00:28:40,FALSE,NA,"866813094013612032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CharlieGreg15",0,FALSE,FALSE,NA,NA
"315","La nueva de Twin Peaks va sobre un d√≠a en la vida de Fonsi Loaiza.",FALSE,0,NA,2017-05-23 00:24:45,FALSE,NA,"866812105952985090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GuillerGP",0,FALSE,FALSE,NA,NA
"316","Trump, Flynn, Twin Peaks: Your Monday Evening Briefing https://t.co/gLqxDZNVOT Interesting stories !",FALSE,0,NA,2017-05-23 00:24:14,FALSE,NA,"866811977208692739",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DAlltruth",0,FALSE,FALSE,NA,NA
"317","The fashion of Twin Peaks: why David Lynch‚Äôs TV show is back in¬†style https://t.co/XbreG4FqzU",FALSE,0,NA,2017-05-23 00:19:11,FALSE,NA,"866810704313159681",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","TheUkBulletin",0,FALSE,FALSE,NA,NA
"318","RT @MarriottAlex: I love how pissed off Twin Peaks is gonna make some people. #twinpeaks",FALSE,0,NA,2017-05-23 00:17:15,FALSE,NA,"866810217543200769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","artemevakalliy2",1,TRUE,FALSE,NA,NA
"319","RT @hannahrosewens: Let's talk about how James Hurley is indisputably the worst character in Twin Peaks https://t.co/GDpdahrC1f https://t.c‚Ä¶",FALSE,0,NA,2017-05-23 00:13:08,FALSE,NA,"866809182716133379",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","insectdave",5,TRUE,FALSE,NA,NA
"320","Trump, Flynn, Twin Peaks: Your Monday Evening Briefing https://t.co/WCpThEpCAW Via @NYTimes",FALSE,0,NA,2017-05-23 00:12:08,FALSE,NA,"866808930030243841",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","StateOfNetwork",0,FALSE,FALSE,NA,NA
